NAME;PRED
2k0g_2k0g_ligand;0.1814905
2rf2_2rf2_ligand;0.0097296
6ott_6ott_ligand;0.3989076
4mka_4mka_ligand;0.259606
5vc5_5vc5_ligand;0.9876264
3opp_3opp_ligand;0.1076625
6bij_6bij_ligand;1.0
2w68_2w68_ligand;0.0
3rzb_3rzb_ligand;0.1627969
5hu1_5hu1_ligand;0.8553112
1i32_1i32_ligand;0.9902943
5qaq_5qaq_ligand;0.5279394
4ztr_4ztr_ligand;0.9305161
5isl_5isl_ligand;0.0001915
3i0r_3i0r_ligand;1e-06
4c6v_4c6v_ligand;0.0172509
6cdm_6cdm_ligand;0.0942722
6pht_6pht_ligand;0.0092729
5aer_5aer_ligand;1.0
1bmn_1bmn_ligand;0.9868347
3d1e_3d1e_ligand;0.6187069
5axp_5axp_ligand;0.4328379
4men_4men_ligand;0.059031
6fse_6fse_ligand;5.12e-05
1hdt_1hdt_ligand;0.7784234
4qp6_4qp6_ligand;0.695436
5n8j_5n8j_ligand;0.9305274
2o3z_2o3z_ligand;0.3102604
4em7_4em7_ligand;0.8047266
2iw8_2iw8_ligand;0.9338315
3cf1_3cf1_ligand;0.5127067
4v04_4v04_ligand;0.987783
6hub_6hub_ligand;0.9981924
5y48_5y48_ligand;0.332297
1r78_1r78_ligand;0.9736003
2cvd_2cvd_ligand;0.0247266
2z97_2z97_ligand;3.5e-06
6iup_6iup_ligand;0.0060046
4uxj_4uxj_ligand;0.6931778
3tdu_3tdu_ligand;1.0
2q9n_2q9n_ligand;0.0153767
3qkv_3qkv_ligand;0.0011539
2c4w_2c4w_ligand;0.1495642
1h07_1h07_ligand;0.9300264
7kme_7kme_ligand;0.9878825
1uyf_1uyf_ligand;0.8465533
1my8_1my8_ligand;0.4521654
5w5o_5w5o_ligand;0.9139579
3rwf_3rwf_ligand;0.9913851
3wv2_3wv2_ligand;0.2831414
1vj6_1vj6_ligand;0.9363855
4cjn_4cjn_ligand;0.0972858
2l75_2l75_ligand;0.9998691
6mzq_6mzq_ligand;0.9562242
4ifh_4ifh_ligand;0.9960692
5d1w_5d1w_ligand;0.48954
3nzw_3nzw_ligand;0.9861397
1il9_1il9_ligand;0.0192414
1uj6_1uj6_ligand;0.030965
1okw_1okw_ligand;0.9901519
6gbw_6gbw_ligand;0.9999963
5ivz_5ivz_ligand;1.0
2jkq_2jkq_ligand;0.9898448
5zxk_5zxk_ligand;0.0547909
6o68_6o68_ligand;0.973281
3ocb_3ocb_ligand;0.9969228
2vtm_2vtm_ligand;0.4096306
2kfh_2kfh_ligand;0.9999999
5adr_5adr_ligand;0.1034461
4x9v_4x9v_ligand;0.9999995
3g8o_3g8o_ligand;0.7908368
4g2r_4g2r_ligand;0.7008766
5ll4_5ll4_ligand;0.2522442
6c1s_6c1s_ligand;0.4772637
3le6_3le6_ligand;0.5212167
5vex_5vex_ligand;0.9012942
4ybj_4ybj_ligand;0.9860729
5ekg_5ekg_ligand;0.9667482
4u0i_4u0i_ligand;0.9900749
1njt_1njt_ligand;0.00363
1way_1way_ligand;0.766473
3oki_3oki_ligand;0.1334792
1kkq_1kkq_ligand;0.7330309
2ogz_2ogz_ligand;0.5599813
5a6n_5a6n_ligand;0.015544
4x8g_4x8g_ligand;0.9530503
2wi4_2wi4_ligand;0.9295405
5ejv_5ejv_ligand;0.5740149
4xkx_4xkx_ligand;0.9581337
6p10_6p10_ligand;0.942048
5v8p_5v8p_ligand;0.6834982
4bci_4bci_ligand;0.8462979
2op3_2op3_ligand;0.0026574
5gso_5gso_ligand;0.9543624
5byz_5byz_ligand;0.9795966
3fsj_3fsj_ligand;0.9854333
6cis_6cis_ligand;0.9834781
3otx_3otx_ligand;0.2804106
5tzh_5tzh_ligand;0.0820826
3umx_3umx_ligand;0.0526359
4zt6_4zt6_ligand;0.8142972
2vnn_2vnn_ligand;0.970304
4y5s_4y5s_ligand;0.1929819
5nhv_5nhv_ligand;0.955635
3k0k_3k0k_ligand;0.9977488
6nzq_6nzq_ligand;0.9868364
4m3e_4m3e_ligand;0.0027795
3h52_3h52_ligand;1.0
4p44_4p44_ligand;0.9416728
4dhu_4dhu_ligand;0.2200184
4joj_4joj_ligand;1.0
5izq_5izq_ligand;0.787647
5yvt_5yvt_ligand;0.0045366
2xfk_2xfk_ligand;0.9962491
6mep_6mep_ligand;0.9985623
3pkn_3pkn_ligand;0.9997662
1c3b_1c3b_ligand;0.9549925
5klt_5klt_ligand;0.9999954
4nrl_4nrl_ligand;0.0043142
1qwf_1qwf_ligand;0.9999645
6j0k_6j0k_ligand;0.0705281
2r2l_2r2l_ligand;0.5843996
1t3t_1t3t_ligand;0.363022
5wgd_5wgd_ligand;1.0
3fmq_3fmq_ligand;0.0372316
3p8h_3p8h_ligand;0.0648059
4c6x_4c6x_ligand;0.0666738
5nf6_5nf6_ligand;0.9402416
5tgc_5tgc_ligand;0.0628456
3rl4_3rl4_ligand;0.0491327
1sre_1sre_ligand;0.4426616
4fjz_4fjz_ligand;0.9941584
5i8c_5i8c_ligand;0.9999312
5zla_5zla_ligand;7e-07
5zun_5zun_ligand;9.3e-06
1rdt_1rdt_ligand;0.9324515
4z68_4z68_ligand;0.9999721
4d2d_4d2d_ligand;0.1072685
4avt_4avt_ligand;0.2381504
4u6r_4u6r_ligand;0.9917817
3iuc_3iuc_ligand;0.6807632
3bjc_3bjc_ligand;0.0285237
4zup_4zup_ligand;0.9302529
6h8c_6h8c_ligand;1.0
5t28_5t28_ligand;0.6507618
1sqc_1sqc_ligand;0.6912534
3fqk_3fqk_ligand;0.9573067
4ppa_4ppa_ligand;0.9602417
4xnw_4xnw_ligand;0.9907007
1ff1_1ff1_ligand;0.9807869
5al4_5al4_ligand;0.0140424
5m0d_5m0d_ligand;0.4120304
3muk_3muk_ligand;0.9036866
2feq_2feq_ligand;0.8307294
1ctr_1ctr_ligand;0.4937464
3lkj_3lkj_ligand;0.9999994
2vle_2vle_ligand;0.0757913
4gtq_4gtq_ligand;0.9791412
5k5e_5k5e_ligand;0.1251813
5tgy_5TGY_LIGAND;0.9981147
2xk7_2xk7_ligand;0.2028073
6h7n_6h7n_ligand;0.8681309
2p3o_2p3o_ligand;0.0356331
4wsk_4wsk_ligand;0.2460348
1ody_1ody_ligand;0.9921896
2k1q_2k1q_ligand;0.9326565
1c4y_1c4y_ligand;0.75462
4foc_4foc_ligand;0.8732734
5du6_5du6_ligand;0.0004574
1k3t_1k3t_ligand;0.239015
2ff1_2ff1_ligand;0.9410799
4avu_4avu_ligand;0.858291
3hu1_3hu1_ligand;0.4384787
3u8m_3u8m_ligand;0.0241805
1bji_1bji_ligand;0.9958741
5t1w_5t1w_ligand;0.5560378
1lt5_1lt5_ligand;0.0
1xxh_1xxh_ligand;0.388444
2j50_2j50_ligand;0.9654294
1aqi_1aqi_ligand;0.3537914
4wy7_4wy7_ligand;1.0
1qon_1qon_ligand;0.3535848
6afc_6afc_ligand;0.2273168
6dvl_6dvl_ligand;0.9972501
6grp_6grp_ligand;0.0002211
4re3_4re3_ligand;0.6838281
6drz_6drz_ligand;0.9696248
2g2r_2g2r_ligand;0.0058595
4yrt_4yrt_ligand;0.687696
5arg_5arg_ligand;0.0162366
1axr_1axr_ligand;0.9623769
1h61_1h61_ligand;0.2881783
3kac_3kac_ligand;0.8018348
4k72_4k72_ligand;0.2030254
5m44_5m44_ligand;0.0019479
4j59_4j59_ligand;0.0042174
2c6n_2c6n_ligand;0.9942089
2be2_2be2_ligand;1.49e-05
1o44_1o44_ligand;0.9981791
2cma_2cma_ligand;0.0480333
4qo9_4qo9_ligand;0.9858888
2dbl_2dbl_ligand;0.0004446
1i6v_1i6v_ligand;0.4761178
5ml3_5ml3_ligand;0.9873355
3ilq_3ilq_ligand;0.9068194
1mik_1mik_ligand;0.999993
3r0w_3r0w_ligand;0.7781374
4qvy_4qvy_ligand;0.9935429
4aua_4aua_ligand;0.9503521
6htt_6htt_ligand;0.9880008
4hrc_4hrc_ligand;0.9343765
1kl5_1kl5_ligand;0.9973596
2qhn_2qhn_ligand;0.0531695
4y62_4y62_ligand;0.5739392
4ryl_4ryl_ligand;0.0880802
3rul_3rul_ligand;0.9999982
4h1m_4h1m_ligand;0.9199307
6qhc_6qhc_ligand;0.8777782
4wwo_4wwo_ligand;0.1834148
1o6r_1o6r_ligand;0.285667
2nm1_2nm1_ligand;1.0
1ba8_1ba8_ligand;0.8841255
5zqo_5zqo_ligand;0.2829396
4lwc_4lwc_ligand;0.2636788
5ylj_5ylj_ligand;0.2588505
4ju4_4ju4_ligand;0.0452447
3e8n_3e8n_ligand;0.4239046
4b82_4b82_ligand;7.82e-05
6qff_6qff_ligand;0.9670793
3sl4_3sl4_ligand;2.74e-05
2w2i_2w2i_ligand;0.493451
3okh_3okh_ligand;0.2554566
5web_5web_ligand;0.7290304
4fzc_4fzc_ligand;0.7762066
5nba_5nba_ligand;0.6855414
4ucr_4ucr_ligand;0.6914808
4y2t_4y2t_ligand;0.4098038
5vdv_5vdv_ligand;0.0521242
4a4o_4a4o_ligand;0.993721
3g6h_3g6h_ligand;0.998399
2w6z_2w6z_ligand;0.036541
3k3h_3k3h_ligand;5.86e-05
2hds_2hds_ligand;0.4520246
5ier_5ier_ligand;0.6025834
5tza_5tza_ligand;0.0338658
4hct_4hct_ligand;0.9501597
5e8a_5e8a_ligand;3.25e-05
4usi_4usi_ligand;0.1533258
6m9l_6m9l_ligand;0.9770861
3uig_3uig_ligand;0.8831429
4hvb_4hvb_ligand;0.9760386
4zlo_4zlo_ligand;0.3525116
3rqe_3rqe_ligand;0.9721406
3umw_3umw_ligand;0.875761
5w6u_5w6u_ligand;1.0
5ggp_5ggp_ligand;0.9929334
3h2a_3h2a_ligand;3.78e-05
4j0z_4j0z_ligand;0.933027
6u5m_6u5m_ligand;4.65e-05
1i72_1i72_ligand;0.5317316
1mqi_1mqi_ligand;0.9816695
1std_1std_ligand;2.3e-05
5zeq_5zeq_ligand;0.640527
1v1k_1v1k_ligand;0.9870198
2vhq_2vhq_ligand;0.660012
6ezh_6ezh_ligand;0.9728017
5aiv_5aiv_ligand;0.0128594
5uc1_5uc1_ligand;0.9992926
5cfb_5cfb_ligand;0.0234762
4ea3_4ea3_ligand;0.0091509
4x8n_4x8n_ligand;0.9999999
4btl_4btl_ligand;0.0175495
4j58_4j58_ligand;0.01052
1w8m_1w8m_ligand;0.5851449
6hp5_6hp5_ligand;0.9958572
4yef_4yef_ligand;0.0
5ih5_5ih5_ligand;0.2046956
6n87_6n87_ligand;1.0
6avi_6avi_ligand;0.8091247
2fr8_2fr8_ligand;0.2654951
1o5b_1o5b_ligand;0.0748608
4dpu_4dpu_ligand;0.8837483
4r92_4r92_ligand;0.921939
6f4n_6f4n_ligand;0.0758942
1qw7_1qw7_ligand;0.0521477
5w6e_5w6e_ligand;0.1960253
2xyn_2xyn_ligand;0.9963407
2g00_2g00_ligand;0.9869652
5oqw_5oqw_ligand;0.0481255
4mwv_4mwv_ligand;0.9205608
3bi1_3bi1_ligand;0.8296678
1wdq_1wdq_ligand;6e-07
4o78_4o78_ligand;0.980497
4p7m_4p7m_ligand;0.4004301
1o3h_1o3h_ligand;0.0421981
2xn7_2xn7_ligand;0.5412264
5aqo_5aqo_ligand;0.0064137
4crd_4crd_ligand;0.9514551
3b9s_3b9s_ligand;0.8499733
6g9k_6g9k_ligand;0.9776923
1xbb_1xbb_ligand;0.9976876
4p4f_4p4f_ligand;0.9473727
6oi8_6oi8_ligand;0.9146788
5ngs_5ngs_ligand;0.5728017
6br2_6br2_ligand;0.0932024
3zpr_3zpr_ligand;0.040423
4x9w_4x9w_ligand;0.9999911
4ce1_4ce1_ligand;0.6188686
3abt_3abt_ligand;0.1725477
3r6t_3r6t_ligand;0.9804251
2m41_2m41_ligand;1.0
3lkz_3lkz_ligand;0.7574846
2hm1_2hm1_ligand;0.9545509
4b80_4b80_ligand;1.63e-05
4mic_4mic_ligand;0.0087891
5a6b_5a6b_ligand;0.0576487
4mha_4mha_ligand;0.9771739
4yv8_4yv8_ligand;0.9793848
5vo2_5vo2_ligand;0.6658056
3ezv_3ezv_ligand;0.9997943
1dbb_1dbb_ligand;0.1730467
4bvb_4bvb_ligand;0.987082
3lbz_3lbz_ligand;9e-07
3l1s_3l1s_ligand;0.7508417
1gqs_1gqs_ligand;0.058439
6qhb_6qhb_ligand;0.8398163
4l0v_4l0v_ligand;0.8021395
5aom_5aom_ligand;0.1672856
6e3z_6e3z_ligand;0.6962244
3fei_3fei_ligand;0.7420158
2joa_2joa_ligand;0.9993566
1ysi_1ysi_ligand;0.1459339
1zaj_1zaj_ligand;0.0564542
4zuo_4zuo_ligand;0.9946413
5ho8_5ho8_ligand;0.9810859
4x6y_4x6y_ligand;0.1546206
6n83_6n83_ligand;0.9792867
4zki_4zki_ligand;0.0662145
5f3c_5f3c_ligand;0.7088748
6afe_6afe_ligand;0.4758271
6i8l_6i8l_ligand;0.764734
6mlf_6mlf_ligand;1e-07
2etr_2etr_ligand;0.9152776
5q0s_5q0s_ligand;0.2356484
4l10_4l10_ligand;0.8495868
5hvy_5hvy_ligand;0.983102
5w88_5w88_ligand;0.2532616
5edq_5edq_ligand;0.9712795
4jaz_4jaz_ligand;0.9836541
6g3y_6g3y_ligand;0.4491184
4drk_4drk_ligand;0.9773086
5ug8_5ug8_ligand;0.838741
4ctj_4ctj_ligand;0.6094316
5y59_5y59_ligand;0.9999979
3snl_3snl_ligand;0.7131372
4mcb_4mcb_ligand;0.7216218
4jfw_4jfw_ligand;0.0004636
4kip_4kip_ligand;0.1223811
1l5r_1l5r_ligand;9e-07
1rin_1rin_ligand;0.0367597
6jpj_6jpj_ligand;0.984513
3mj2_3mj2_ligand;0.9862568
6cjy_6cjy_ligand;0.9753514
1ida_1ida_ligand;0.9982246
6fnt_6fnt_ligand;0.0086651
3gfe_3gfe_ligand;0.740397
2vpg_2vpg_ligand;0.9886683
4ii9_4ii9_ligand;0.991146
6cex_6cex_ligand;2.68e-05
5glu_5glu_ligand;0.0
4rx9_4rx9_ligand;0.9128625
5wg4_5wg4_ligand;0.973924
1ymx_1ymx_ligand;1e-07
4dce_4dce_ligand;0.8867295
4url_4url_ligand;0.9961093
4fvq_4fvq_ligand;0.8101066
2x2m_2x2m_ligand;0.2638534
2jle_2jle_ligand;0.8175974
8lpr_8lpr_ligand;0.9977981
4yad_4yad_ligand;0.0506758
3g90_3g90_ligand;0.8683913
5e1m_5e1m_ligand;0.9992427
5d9k_5d9k_ligand;0.9515511
6e7m_6e7m_ligand;0.0004475
6f6d_6f6d_ligand;1.0
5lyh_5lyh_ligand;9e-07
5enf_5enf_ligand;0.0039129
1y8o_1y8o_ligand;0.6212306
2ggx_2ggx_ligand;0.0
3shz_3shz_ligand;0.0111816
4pre_4pre_ligand;1.0
1xbc_1xbc_ligand;0.999725
3k9x_3k9x_ligand;0.9454952
5muc_5muc_ligand;0.0331249
3fts_3fts_ligand;0.3169126
4ael_4ael_ligand;0.916675
5cs5_5cs5_ligand;0.0030196
3wzu_3wzu_ligand;0.8268803
5npf_5npf_ligand;0.0165891
5izc_5izc_ligand;0.4744106
2jiu_2jiu_ligand;0.993329
4enx_4enx_ligand;0.0577466
2ybt_2ybt_ligand;0.1114251
1zh7_1zh7_ligand;0.9999958
3ll8_3ll8_ligand;0.9987646
4c1f_4c1f_ligand;0.9996656
5aqv_5aqv_ligand;0.8568274
3kai_3kai_ligand;0.7951908
3e73_3e73_ligand;0.9023792
6ugq_6ugq_ligand;0.568528
5mts_5mts_ligand;0.105024
1nqc_1nqc_ligand;0.3702838
6o21_6o21_ligand;1.0
4umt_4umt_ligand;0.8851758
6axp_6axp_ligand;1.0
5acw_5acw_ligand;0.0020967
4nuf_4nuf_ligand;1.0
6awn_6awn_ligand;0.1748763
3v01_3v01_ligand;0.9226044
5ows_5ows_ligand;0.1956397
5vqt_5vqt_ligand;0.4372268
5j9k_5j9k_ligand;0.9999907
6ufn_6ufn_ligand;0.0002843
1g3f_1g3f_ligand;0.9855296
6d1x_6d1x_ligand;0.9867476
4pyo_4pyo_ligand;0.592951
3ws9_3ws9_ligand;0.3942105
4pms_4pms_ligand;0.9246105
3og7_3og7_ligand;0.9837775
2x8d_2x8d_ligand;0.302354
5gmj_5gmj_ligand;0.9999976
2v11_2v11_ligand;0.9763504
3tcp_3tcp_ligand;0.9586161
5u8f_5u8f_ligand;0.0069285
3i7g_3i7g_ligand;0.5472091
5lx6_5lx6_ligand;0.4613852
1xmy_1xmy_ligand;0.0065079
5ivs_5ivs_ligand;0.9187126
4na7_4na7_ligand;0.9933628
3v3m_3v3m_ligand;4.5e-05
5n20_5n20_ligand;0.8106232
4ocx_4ocx_ligand;0.8474931
6mv3_6mv3_ligand;0.0052011
3kwz_3kwz_ligand;0.448922
1klu_1klu_ligand;0.9999701
5lsc_5lsc_ligand;3.52e-05
1zom_1zom_ligand;0.9973436
3v6s_3v6s_ligand;0.9854816
3sap_3sap_ligand;0.0004092
3eqb_3eqb_ligand;0.9392155
3o4l_3o4l_ligand;0.9895761
4pyn_4pyn_ligand;0.2763256
2xj0_2xj0_ligand;0.077484
2koh_2koh_ligand;1.0
3olg_3olg_ligand;0.0
4z1s_4z1s_ligand;0.8669481
5iuh_5iuh_ligand;0.9962733
6mhd_6mhd_ligand;0.0005067
4d8s_4d8s_ligand;0.5057651
4jfi_4jfi_ligand;0.9956673
2lkk_2lkk_ligand;0.6225214
2vtt_2vtt_ligand;0.7973408
5tln_5tln_ligand;0.9893638
6ps5_6ps5_ligand;0.5076717
1vru_1vru_ligand;0.0013762
2nqi_2nqi_ligand;0.9714897
3eka_3eka_ligand;0.0796266
4rh5_4rh5_ligand;0.999998
2uze_2uze_ligand;0.3094244
6gxy_6gxy_ligand;0.1779066
5ihc_5ihc_ligand;0.9728044
5iis_5iis_ligand;0.9594446
5x9p_5x9p_ligand;0.5808384
4u82_4u82_ligand;0.3309388
3at3_3at3_ligand;0.9839556
1af6_1af6_ligand;0.0
4ufd_4ufd_ligand;0.9999843
1b56_1b56_ligand;0.7283681
6hx1_6hx1_ligand;0.9338723
2woa_2woa_ligand;0.9366221
5vom_5vom_ligand;0.6177168
6eaa_6eaa_ligand;0.9987279
4uv9_4uv9_ligand;0.8139535
4pyy_4pyy_ligand;0.0140249
3eoc_3eoc_ligand;0.9949587
2gv2_2gv2_ligand;0.9999969
3fh5_3fh5_ligand;0.9559646
6ovz_6ovz_ligand;0.8790333
3dek_3dek_ligand;0.3860995
3atu_3atu_ligand;0.7956364
3zju_3zju_ligand;0.0580078
6hlb_6hlb_ligand;0.9997649
4fob_4fob_ligand;0.7783044
5f37_5f37_ligand;0.5365438
1xp1_1xp1_ligand;0.993656
3ob2_3ob2_ligand;0.9999995
5alx_5alx_ligand;0.0714201
2jo9_2jo9_ligand;0.9997447
4xv1_4xv1_ligand;0.9954887
5kam_5kam_ligand;0.0573466
6cgt_6cgt_ligand;0.0
4wn0_4wn0_ligand;0.0307306
2xdw_2xdw_ligand;0.9955078
3wzj_3wzj_ligand;0.9883094
1tze_1tze_ligand;0.9998091
6uii_6uii_ligand;0.0783769
4ps8_4ps8_ligand;0.5098942
3in3_3in3_ligand;0.8917896
2zpk_2zpk_ligand;0.9301821
2g79_2g79_ligand;0.031145
6hor_6hor_ligand;0.0782025
5y7k_5y7k_ligand;0.9537982
4yw6_4yw6_ligand;0.0699288
5opr_5opr_ligand;0.9769225
4ynd_4ynd_ligand;0.9934387
6fug_6fug_ligand;0.8122684
5zo9_5zo9_ligand;0.9322711
5ali_5ali_ligand;0.7033093
2ovx_2ovx_ligand;0.2392093
1ulg_1ulg_ligand;6.9e-06
4mg5_4mg5_ligand;0.9226713
3be2_3be2_ligand;0.9985226
3qzv_3qzv_ligand;0.8706155
6uwp_6uwp_ligand;0.0052314
2uzb_2uzb_ligand;0.1110876
3qio_3qio_ligand;0.4525007
4tky_4tky_ligand;0.9996599
4qqi_4qqi_ligand;1.0
4u7v_4u7v_ligand;0.9869162
1p6d_1p6d_ligand;0.2112495
5k6s_5k6s_ligand;0.9999996
1v0n_1v0n_ligand;0.0001081
5w9g_5w9g_ligand;0.6240688
4b0g_4b0g_ligand;0.9560348
2y34_2y34_ligand;0.2167459
4ret_4ret_ligand;0.0
4eh3_4eh3_ligand;0.6778664
3mj1_3mj1_ligand;0.8982248
5v8v_5v8v_ligand;0.1205598
4hys_4hys_ligand;0.9448303
5zuj_5zuj_ligand;0.9999775
6d5w_6d5w_ligand;0.0397905
2pjt_2pjt_ligand;0.9694529
4ks2_4ks2_ligand;0.9184194
2exg_2exg_ligand;0.0180071
5lo5_5lo5_ligand;0.9738784
5na0_5na0_ligand;0.9983526
4j9a_4j9a_ligand;7e-07
1pwu_1pwu_ligand;0.7664207
6o6f_6o6f_ligand;0.6589995
4uuq_4uuq_ligand;0.0767753
6bik_6bik_ligand;0.9913611
3ccc_3ccc_ligand;0.6149778
6bsk_6bsk_ligand;0.6852474
4uau_4uau_ligand;0.0070219
5vqi_5vqi_ligand;0.9438864
5t8j_5t8j_ligand;0.508502
5kx7_5kx7_ligand;0.2702086
3mrt_3mrt_ligand;2.43e-05
3vws_3vws_ligand;0.067121
3e8u_3e8u_ligand;0.99734
3h0b_3h0b_ligand;0.2698756
5vjp_5vjp_ligand;0.7899109
5he0_5he0_ligand;0.9580125
5ti2_5ti2_ligand;0.0085598
3f0r_3f0r_ligand;0.9782957
5ygd_5ygd_ligand;0.9999983
3rx8_3rx8_ligand;1e-07
1c50_1c50_ligand;0.8637396
2l1b_2l1b_ligand;0.9999998
5dhg_5dhg_ligand;0.0038726
4r6e_4r6e_ligand;0.8823919
1hc9_1hc9_ligand;1.0
4bqw_4bqw_ligand;0.3812762
1e55_1e55_ligand;0.0026806
6oxp_6oxp_ligand;0.8655821
2qqs_2qqs_ligand;0.9927143
5znp_5znp_ligand;0.9975986
6fff_6fff_ligand;0.7155738
1p01_1p01_ligand;0.8248174
3i7b_3i7b_ligand;0.499393
4pgb_4pgb_ligand;1.0
2w12_2w12_ligand;0.6020962
2y6s_2y6s_ligand;0.9998937
6qae_6qae_ligand;0.212019
5am5_5am5_ligand;0.3744997
3mwe_3mwe_ligand;0.6973056
4kzb_4kzb_ligand;0.1277906
1qtn_1qtn_ligand;0.259301
5c0m_5c0m_ligand;0.8211578
6ng0_6ng0_ligand;0.9701135
1me4_1me4_ligand;0.739844
5xxf_5xxf_ligand;1.0
1pl0_1pl0_ligand;0.0975213
2ych_2ych_ligand;0.8249796
3lil_3lil_ligand;0.2129266
2yjc_2yjc_ligand;0.1106278
4oaz_4oaz_ligand;0.0265266
5kjk_5kjk_ligand;0.8724303
5waf_5WAF_LIGAND;0.3375436
6a94_6a94_ligand;0.9388702
4dfn_4dfn_ligand;0.9663072
1nl4_1nl4_ligand;0.9878021
5i0b_5i0b_ligand;0.6834284
4bbe_4bbe_ligand;0.9689143
1n2v_1n2v_ligand;0.0466359
3u6a_3u6a_ligand;0.5551013
5klz_5klz_ligand;0.6825063
5mwd_5mwd_ligand;0.6688202
5qtu_5qtu_ligand;0.9423767
3lkh_3lkh_ligand;0.0337604
1g2m_1g2m_ligand;0.904115
6rna_6rna_ligand;0.9891089
5ezx_5ezx_ligand;0.2641072
5ene_5ene_ligand;0.3672886
4pl3_4pl3_ligand;0.000505
2qn1_2qn1_ligand;0.0403444
6mtv_6mtv_ligand;0.7472729
6c5t_6c5t_ligand;0.9315287
1ikw_1ikw_ligand;0.9442662
2qic_2qic_ligand;0.9876269
5osd_5osd_ligand;0.0013116
5q1d_5q1d_ligand;0.9135358
5mnb_5mnb_ligand;0.5261063
4l0s_4l0s_ligand;0.8869908
5clm_5clm_ligand;0.7060166
2y7w_2y7w_ligand;0.8087456
6n3k_6n3k_ligand;0.0059052
3bmy_3bmy_ligand;0.914121
4mw6_4mw6_ligand;0.0018447
5lyx_5lyx_ligand;0.0031568
6qcg_6qcg_ligand;1.0
4c9w_4c9w_ligand;0.9604586
2oz2_2oz2_ligand;0.2288488
3ubx_3ubx_ligand;0.8165412
4x63_4x63_ligand;0.949977
5i43_5i43_ligand;0.5708784
5uyu_5uyu_ligand;0.9039066
3t2c_3t2c_ligand;0.4443718
3ig1_3ig1_ligand;0.4647912
1pf8_1pf8_ligand;0.9266593
5tzx_5tzx_ligand;0.3328404
4xy2_4xy2_ligand;0.4045148
4mi3_4mi3_ligand;0.0145821
3ipa_3ipa_ligand;0.0214765
4pnq_4pnq_ligand;0.8219487
2ckm_2ckm_ligand;0.9606668
1rhu_1rhu_ligand;0.9998606
3pp7_3pp7_ligand;0.3005546
4iax_4iax_ligand;0.0406238
4c0r_4c0r_ligand;0.4540292
4o37_4o37_ligand;1.0
5a83_5a83_ligand;0.9218311
4zyq_4zyq_ligand;0.9708353
4d85_4d85_ligand;0.9680549
3okc_3okc_ligand;0.0534072
3p2k_3p2k_ligand;0.2842051
5lz9_5lz9_ligand;0.0594106
6un3_6un3_ligand;0.0958375
4yhf_4yhf_ligand;0.8999614
1ow6_1ow6_ligand;0.9998801
3deh_3deh_ligand;0.6211504
